id,mesto,regional,region_code,typ,fte,fte_F,fte_L,fte_ZF,trzby,bloky,naklady,hodnota_bloku,podiel_rx,trzby_per_blok,trzby_cv,bloky_cv,bloky_trend,kpi_mean,kpi_std,contract_ZF,contract_F,contract_L,high_rx_complexity,is_shopping,is_poliklinika,is_street
84,"Senica, Kaufland",RR16_Robert Kardoš,RR16,B - shopping,5.332375478927203,1.67,2.97,0.82,1526822.35,102594,116311.34,14.882179757100806,0.4580686417119843,14.882179757100806,0.0911178677127807,0.0762070099254943,0.0948515769944341,9.740317687533384,0.9009703689883856,1.0,2.0,3.5,0,1,0,0
85,"Štúrovo, OC Aquario",RR14_Zsolt Balogh,RR14,B - shopping,3.4942528735632186,0.37,1.6,0.87,1111456.14,79276,79166.67,14.020083505726827,0.3983293933667953,14.020083505726827,0.1061314493623257,0.1769322432382217,0.1074141598298389,8.99754150172912,1.1996367234812877,1.0,0.583333333333333,2.0,0,1,0,0
86,"Kežmarok, Kaufland",RR7_Ivana Iľanovská,RR7,B - shopping,4.270474137931034,1.66,1.76,0.88,1493678.38,102888,87449.28,14.51751788352383,0.5313638602709105,14.51751788352383,0.0970947031581339,0.0847594365749062,0.1552035033487893,7.688649249310814,0.8060652865777186,1.0,2.08333333333333,2.0,0,1,0,0
87,"Trebišov, Kaufland",RR1_Beata Kubanova,RR1,B - shopping,4.898706896551724,1.68,2.39,0.88,1514783.0,120111,95565.39,12.61152600511194,0.4539864851929286,12.61152600511194,0.1576186335957443,0.1557541699917508,1.1570422535211269,8.406795264929023,1.76068425813534,1.0,2.0,3.0,0,1,0,0
88,"Zvolen, poliklinika",RR5_Juraj Hvorecky,RR5,E - poliklinika,2.308668582375479,0.66,0.92,0.9,792386.5,27925,50420.85,28.375523724261413,0.7381217373087503,28.375523724261413,0.0845104392693027,0.1488321991477709,0.0696956329951477,8.334941602914197,0.912537675274788,1.0,0.75,1.25,1,0,1,0
89,"Košice, žel.nemocnica",RR1_Beata Kubanova,RR1,E - poliklinika,4.712164750957855,3.26,1.53,0.83,1976139.61,63975,99223.15,30.88924751856194,0.8441563195021429,30.88924751856194,0.1288364555082238,0.1120306636223875,-0.0269674355495251,6.155279132529267,1.0701674278523203,1.0,4.33333333333333,2.0,1,0,1,0
90,"Zlaté Moravce, Tesco",RR11_Andrej Kukučka,RR11,B - shopping,4.722222222222222,1.79,1.64,0.87,1682755.19,104445,102961.43,16.11140016276509,0.5316108459008824,16.11140016276509,0.1360625568805126,0.116080059736353,0.0970727756566007,7.795740433537809,1.0959957288993305,1.0,2.16666666666667,2.0,0,1,0,0
91,"Rimavská Sobota, TESCO",RR5_Juraj Hvorecky,RR5,B - shopping,4.211206896551724,0.78,2.12,0.84,1165500.4,85283,95083.45,13.66626877572318,0.4744160448164582,13.66626877572318,0.0938043458686915,0.095129323340435,0.0877240630092341,10.087144274063876,1.1922348693457694,1.0,1.0,3.33333333333333,0,1,0,0
92,"Lipt. Mikuláš, Kaufland",RR7_Ivana Iľanovská,RR7,B - shopping,4.327586206896552,1.7,1.71,0.83,1638548.62,95112,91011.79,17.22756981243166,0.5303484555740555,17.22756981243166,0.0905278687679973,0.094712551230324,0.0728155339805825,7.281626064900094,0.7190067933992113,1.08333333333333,2.08333333333333,2.08333333333333,0,1,0,0
93,"Brezno, Kaufland",RR6_Jaroslav Vigh,RR6,B - shopping,3.8584770114942537,0.82,1.72,0.87,1038568.57,75487,87798.27,13.75824406851511,0.4638746963043566,13.758244068515108,0.1195712443190917,0.1079195955624968,0.1822421524663677,10.475875362279394,1.4623152426951602,1.0,1.0,2.0,0,1,0,0
94,"Lučenec, Kaufland",RR4_Radovan Kalmar,RR4,B - shopping,4.579980842911877,1.6,2.48,0.86,1244627.75,92898,97506.1,13.397788434627223,0.4869548344876611,13.397788434627223,0.099826478857173,0.0976089990095216,0.103176758077654,10.215329029153931,1.2711254863847945,1.0,2.0,3.0,0,1,0,0
96,Nová Baňa,RR5_Juraj Hvorecky,RR5,D - street,1.935823754789272,0.24,0.8,0.7,562927.49,27204,52189.7,20.692820541096896,0.6006532919541734,20.692820541096896,0.1298120511656528,0.1000984980193956,0.4277996070726915,12.087173001325365,2.60803294913849,1.16666666666667,0.333333333333333,1.04166666666667,0,0,0,1
97,"Trebišov, Nemocnica s pol.",RR1_Beata Kubanova,RR1,E - poliklinika,3.865421455938697,3.13,2.26,0.81,1499991.97,59833,63370.69,25.069643340631423,0.8202911379585585,25.069643340631423,0.1329861623228898,0.1274048208701217,0.0114352005303281,5.387652412786957,0.818226705293089,1.0,3.91666666666667,3.0,1,0,1,0
98,"Spiš.N.Ves, poliklinika",RR3_Jana Majernikova,RR3,E - poliklinika,2.4250478927203067,2.45,0.8,0.81,1193531.57,44295,62053.12,26.94506309967265,0.8224930321700665,26.94506309967265,0.133047481722579,0.1885303429455802,0.0413918580850579,6.690584314145109,1.2260524149646317,1.0,3.0,1.0,1,0,1,0
99,"Bratislava, Štúrova",RR15_Miroslava Kolesárová,RR15,C - street +,2.0428639846743297,0.84,0.62,0.11,298611.53,18036,35764.62,16.556416611222,0.4048834283123628,16.556416611222,0.1083001050720443,0.1276685670142005,0.0807453416149068,15.14745877667776,2.9170753548440604,0.13,1.0,0.833333333333333,0,0,0,1
100,"Sabinov, Nám. Slobody",RR2_Silvia Mastikova,RR2,D - street,1.128831417624521,,,0.85,486235.51,28379,38685.09,17.133637901265022,0.6261123750505182,17.133637901265022,0.1247184525434058,0.0986322122456906,0.203618005889777,10.065798190035698,1.3466177165867634,1.0,,,0,0,0,1
101,"Poprad, nám. sv. Egídia",RR7_Ivana Iľanovská,RR7,D - street,2.0172413793103448,0.15,0.88,0.46,395105.9,25875,38469.39,15.269793236714976,0.5670309909317983,15.269793236714976,0.1421114279227149,0.1554102142365342,0.0383411580594679,12.04837825342726,2.76512309039494,0.75,0.166666666666667,1.0,0,0,0,1
102,"Trebišov, M.R.Štefánika",RR1_Beata Kubanova,RR1,E - poliklinika,3.5028735632183903,2.63,,0.87,2439655.3,68096,77511.07,35.826704945958646,0.8540336702484158,35.826704945958646,0.0840378407693548,0.103974213455575,-0.0410651267244145,4.108728310579683,0.5032039715426856,1.0,3.33333333333333,,1,0,1,0
103,"Trebišov, SNP",RR1_Beata Kubanova,RR1,E - poliklinika,2.1702586206896552,1.2,,0.87,961638.29,34183,53934.0,28.132062428692628,0.832891200702917,28.132062428692628,0.1276630769957249,0.1351738792612149,-0.1684446939921392,7.064428207133935,1.0091510468242706,1.0,1.5,,1,0,1,0
104,Kráľovský Chlmec,RR1_Beata Kubanova,RR1,E - poliklinika,4.275143678160919,1.92,1.63,0.68,2276340.01,69123,90004.32,32.931730538315755,0.809045349951917,32.931730538315755,0.0908577977018931,0.0685985245960658,0.1184587813620071,4.934851390678622,0.653398462754302,1.0,2.58333333333333,2.08333333333333,1,0,1,0
105,"Košice, Tomášiková",RR4_Radovan Kalmar,RR4,E - poliklinika,3.1502634099616857,1.23,1.68,0.19,714215.12,29299,54032.06,24.37677463394655,0.7817643233316034,24.37677463394655,0.1022751427000307,0.0927466410265325,-0.0607755406413124,9.602961026573055,1.44769753840298,0.25,1.58333333333333,2.0,1,0,1,0
106,"Bardejov, pri nemocnici",RR2_Silvia Mastikova,RR2,C - street +,1.5871647509578544,0.81,,0.78,705965.3,26417,40988.59,26.723901275693684,0.8308855831865957,26.723901275693684,0.1158654744345698,0.1155293131034899,-0.2032640949554896,7.140411595602135,1.1934783295823486,1.0,1.0,,1,0,0,1
107,"LIDL,KARLOVA VES",RR16_Robert Kardoš,RR16,B - shopping,6.19683908045977,3.34,2.72,0.26,1541020.42,86619,111405.49,17.79078978053314,0.4738024302104965,17.79078978053314,0.1055962994035283,0.134195650220782,0.3654598825831702,8.990572084605473,1.2198203919919917,0.358333333333333,3.875,3.125,0,1,0,0
109,"Žilina, R. Zaymusa",RR8_Katarína Kuchtová,RR8,C - street +,1.9513888888888888,,0.87,0.87,603941.56,30296,44286.04,19.93469632954846,0.6219311020755055,19.93469632954846,0.146182392888338,0.1524661797484919,-0.0578911095796002,9.107843294035842,1.798132448143298,1.0,,1.0,0,0,0,1
110,"Trenčín, OC MAX",RR9_Andrej Jakubík,RR9,A - shopping premium,2.8397988505747125,0.87,1.54,0.61,467683.23,28543,54370.34,16.385216340258555,0.5198374977011684,16.385216340258555,0.1534648129581917,0.1081664079374186,0.0598988720342279,15.084730084598933,2.136757032143428,0.75,1.0,2.0,0,1,0,0
111,"Levice, Na Bašte",RR11_Andrej Kukučka,RR11,D - street,2.079022988505747,1.38,0.22,0.74,669128.77,33728,59240.06,19.838969698766604,0.6243620491762744,19.838969698766604,0.1208964758469023,0.0891578057737263,-0.0194825934206323,11.18792043787881,1.6339972230094002,1.0,1.66666666666667,0.25,0,0,0,1
112,"Lipt. Mikuláš, Nám. osloboditeľov",RR7_Ivana Iľanovská,RR7,C - street +,3.215756704980843,1.54,0.83,0.85,1035639.05,36054,66891.4,28.724664392300436,0.7764859388027132,28.72466439230044,0.0880928514549463,0.1010242283125874,0.0116425424795468,8.121230456513702,1.2520874579926402,1.25,2.0,1.0,1,0,0,1
113,Púchov,RR9_Andrej Jakubík,RR9,D - street,2.125239463601533,0.47,0.84,0.57,684821.3,35190,46667.65,19.460679170218818,0.6283513523893022,19.460679170218818,0.1368980746516686,0.1035438307099332,0.1002710027100271,8.813824968418116,1.6158086796102,0.793333333333333,0.75,1.0,0,0,0,1
126,"Šaľa, Hlavná",RR11_Andrej Kukučka,RR11,C - street +,3.707614942528736,0.96,1.74,0.76,948419.72,48467,74468.32,19.568360327645618,0.5936629512511613,19.568360327645618,0.1137435847434559,0.0730532695941077,0.0564984887235526,9.579898076109007,1.2480018519788465,1.0,1.04166666666667,2.0,0,0,0,1
127,"Žilina, Národná",RR8_Katarína Kuchtová,RR8,D - street,3.5259818007662833,1.33,0.97,0.86,1078621.35,61705,69369.41,17.480290900251198,0.5756611715501458,17.480290900251198,0.1502547472488561,0.149312302098701,-0.0501249219237976,8.175645299251403,1.1295277961979182,1.0,1.58333333333333,2.0,0,0,0,1
129,"Ban. Bystrica, ProCare",RR6_Jaroslav Vigh,RR6,E - poliklinika,3.156609195402299,0.85,1.69,0.82,2936957.55,25229,64762.81,116.41196836973324,0.9156911954685896,116.41196836973324,0.1616781720863481,0.0984585326638327,0.100990099009901,2.8378661951371957,0.5318558682306691,1.0,1.0,2.0,1,0,1,0
130,"Košice, Hlavná",RR3_Jana Majernikova,RR3,C - street +,1.932471264367816,0.23,0.64,0.77,371006.43,20927,40295.15,17.728600850575813,0.6077740215984936,17.728600850575813,0.1374543092818747,0.1392734909602365,0.0618503118503118,13.33897370240878,2.4109730472482425,1.0,0.25,1.25,0,0,0,1
131,"Revúca, M.R.Štefánika",RR4_Radovan Kalmar,RR4,C - street +,3.794061302681993,1.42,1.5,0.78,1385152.83,60096,80483.52,23.049002096645367,0.7466655791332426,23.049002096645367,0.0836070299694393,0.0705670628594227,0.1166064295225413,7.491979213032159,0.8885966442391784,1.0,1.81,2.0,1,0,0,1
132,Šahy,RR11_Andrej Kukučka,RR11,D - street,3.7440134099616857,1.56,1.55,0.76,1238275.09,56481,78542.42,21.923745861440132,0.6524925733586387,21.923745861440132,0.0810292225411889,0.077331608897788,0.0643237486687965,8.745023890783466,0.8788574402630436,1.0,2.0,2.0,0,0,0,1
134,"Poprad, Francisciho",RR7_Ivana Iľanovská,RR7,D - street,1.823036398467433,0.38,0.71,0.57,447896.08,21966,36540.45,20.390425202585813,0.6967590785791203,20.390425202585813,0.1165399625225587,0.1241475895689595,0.1334056399132321,10.011684999288084,1.8435435726601992,1.0,0.5,1.0,0,0,0,1
135,Vrútky,RR8_Katarína Kuchtová,RR8,D - street,2.1987547892720305,0.4,0.82,0.8,617803.66,28256,46050.66,21.86451231596829,0.7374223390000635,21.86451231596829,0.1274384645384748,0.1105907478428974,0.1397941680960548,9.24784634690375,1.8855775991745745,1.0,0.5,1.0,1,0,0,1
136,"Rožňava, nemocnica",RR4_Radovan Kalmar,RR4,E - poliklinika,4.380986590038314,2.22,3.38,0.86,1718307.54,65842,87072.93,26.097438413170924,0.7946080129520935,26.097438413170924,0.0877973309761798,0.1098474118012282,-0.1491873396065013,6.538484679687975,1.2880820667891113,1.0,2.91666666666667,4.08333333333333,1,0,1,0
138,"Hlohovec, nemocnica",RR12_Alena Romanová,RR12,E - poliklinika,2.6257183908045976,0.86,0.84,0.84,869843.62,41965,60139.09,20.72783557726677,0.7142559486727053,20.72783557726677,0.1395251613667061,0.1232261966847409,0.0757756563245823,8.782616156991095,1.516330927832529,1.0,1.0,1.0,1,0,1,0
141,"Čadca, Kaufland",RR8_Katarína Kuchtová,RR8,B - shopping,4.73323754789272,1.68,2.16,0.81,1347444.84,102959,102002.68,13.087198205110774,0.4000401530351327,13.087198205110774,0.0937346150115405,0.08062092748685,0.146546686922987,9.483389265540582,1.0536653125903483,1.0,2.04166666666667,2.75,0,1,0,0
143,"Sabinov, Kaufland Bernolaková",RR2_Silvia Mastikova,RR2,B - shopping,4.760057471264368,1.82,2.65,0.67,1234302.9,97737,83146.93,12.628819177998096,0.4174439191546905,12.628819177998096,0.0933215973050107,0.0942642773795337,0.2069502074688796,8.774529148299068,0.9472047741746122,0.833333333333333,2.08333333333333,3.0,0,1,0,0
144,Nemocnica Dunajská Streda,RR14_Zsolt Balogh,RR14,E - poliklinika,6.8022030651340994,4.22,3.54,0.66,3326201.5300000003,91314,144370.41,36.42597553496726,0.8322920138876851,36.42597553496726,0.0979139589695522,0.0862084209847237,-0.0040914560770156,5.526786902473639,0.7112664490884837,1.0,5.66666666666667,5.08333333333333,1,0,1,0
145,"Bratislava, Kaufland",RR16_Robert Kardoš,RR16,B - shopping,4.9897030651341,1.7,2.32,0.72,1564466.0,87463,111133.51,17.887175148348444,0.4335322084340599,17.887175148348444,0.1247801171528546,0.1007562110076034,0.080158264947245,8.6646869802721,1.2380914205717166,0.916666666666667,2.16666666666667,2.66666666666667,0,1,0,0
146,"Bratislava, Kaufland Podunajské B.",RR13_Slavomír Bodnár,RR13,B - shopping,5.438697318007662,1.74,2.66,0.9,1659595.11,109304,108006.77,15.183297134597083,0.4083702379672594,15.183297134597089,0.1049729412952308,0.0707100056169802,0.1170556552962298,8.47005872323173,0.9249054787031636,1.16666666666667,2.08333333333333,3.08333333333333,0,1,0,0
149,"Vranov nad Topľou, Kaufland",RR2_Silvia Mastikova,RR2,B - shopping,4.24712643678161,1.81,1.7,0.85,1531248.54,107758,82369.43,14.210068301193417,0.5030731457872933,14.210068301193417,0.2239432093387499,0.2051951928215689,1.6514187866927592,7.653203733762556,2.313300044114511,1.0,2.25,2.0,0,1,0,0
151,"Bratislava, Bory",RR16_Robert Kardoš,RR16,A - shopping premium,6.632183908045977,3.46,3.26,0.83,2128079.25,131889,138802.53,16.135380888474398,0.2707017889488843,16.135380888474398,0.1537233848989338,0.1780289784460752,0.0934245297683817,8.3612164519427,0.8438266684126013,1.0,3.91666666666667,3.91666666666667,0,1,0,0
159,"Bratislava, Hl. stanica",RR16_Robert Kardoš,RR16,D - street,2.348419540229885,0.76,0.77,0.82,461217.7,27485,46477.68,16.780705839548844,0.5325343108037701,16.780705839548844,0.2530267606520531,0.255173986282204,-0.7529330572808833,14.13778791145645,7.252569496197908,1.0,1.66666666666667,1.0,0,0,0,1
161,"Bratislava, OC Dubrawa",RR16_Robert Kardoš,RR16,B - shopping,3.9337883141762457,1.75,1.71,0.11,905694.84,60085,74187.72,15.07355979029708,0.4074401042187676,15.07355979029708,0.1075107264405892,0.0849386426687683,0.1934260429835651,10.533394827030278,1.4375718771764427,0.13,2.0,2.0,0,1,0,0
162,"Bardejov, Kaufland",RR2_Silvia Mastikova,RR2,B - shopping,4.267001915708812,1.61,1.68,0.87,1556934.0,101242,91212.33,15.37834100472136,0.5290710910032153,15.37834100472136,0.088639782080567,0.0840540085948324,0.0384391380314502,7.985517686567547,0.7371118278957157,1.0,2.08333333333333,2.41666666666667,0,1,0,0
163,"Rožňava, Kaufland",RR4_Radovan Kalmar,RR4,B - shopping,5.01580459770115,1.6,2.38,0.86,1463999.96,96810,101673.37,15.122404297076748,0.4800520144822955,15.122404297076748,0.096867745151171,0.0700395120408522,0.060024906600249,8.951636726315504,0.938018949961434,1.0,2.0,3.0,0,1,0,0
164,"Prešov, Sekčov",RR2_Silvia Mastikova,RR2,E - poliklinika,4.2098898467432955,1.66,1.72,0.81,1555586.0,58981,82185.94,26.37435784405147,0.8110193971917979,26.37435784405147,0.1027269381201266,0.1202956773975577,0.0713997579669221,6.403911286143885,0.6902278744063198,1.0,2.0,2.0,1,0,1,0
174,Kaufland Košice,RR4_Radovan Kalmar,RR4,B - shopping,5.2011494252873565,2.5,2.57,0.85,1634289.45,106008,105443.99,15.41666147837899,0.4872653066444258,15.41666147837899,0.0925301819476252,0.0752819257319271,0.1581853096495439,8.864263527457153,1.2705815573823476,1.0,3.0,3.0,0,1,0,0
175,Kaufland Prievidza,RR10_Mário Mantuano,RR10,B - shopping,4.789750957854406,1.75,2.58,0.66,1185947.44,88691,99445.26,13.371677396804635,0.4156680670435108,13.371677396804635,0.1006089407545145,0.0821217568959549,0.2271799358413531,10.592486124863504,1.4753999293414934,1.08333333333333,2.0,3.22916666666667,0,1,0,0
176,Gelnica,RR3_Jana Majernikova,RR3,C - street +,1.9288793103448276,0.84,,0.85,458800.24,20613,45539.87,22.257810119827298,0.746162556497355,22.257810119827298,0.0829582181050967,0.0798198356984608,-0.0201591511936339,11.427429832886732,1.3681935292624692,1.0,1.08333333333333,,1,0,0,1
177,"TESCO, Považská Bystrica",RR9_Andrej Jakubík,RR9,B - shopping,6.730603448275863,2.73,3.12,0.77,2614515.11,155649,139653.02,16.79750663351515,0.499755050182135,16.79750663351515,0.0883825664085328,0.0684386972216594,0.2105220754108926,7.0253165938997455,0.8816723881951284,1.0,3.41666666666667,3.75,0,1,0,0
178,"TESCO, Rožnava",RR4_Radovan Kalmar,RR4,B - shopping,5.086685823754789,2.04,1.3,0.81,1600858.13,116283,104748.63,13.766914596286645,0.5314159787538449,13.766914596286645,0.0830899172011807,0.0773019355742757,0.0718004125331499,8.252812658347802,0.950050043596472,1.08333333333333,2.58333333333333,1.83333333333333,0,1,0,0
180,Trnava,RR12_Alena Romanová,RR12,E - poliklinika,2.0644157088122608,0.47,,0.87,698122.52,35636,54064.25,19.590372656863845,0.6273258310016987,19.590372656863845,0.0811504491732914,0.0917143905316223,0.0812479688007799,9.40917204926062,1.6775495267621847,1.0,0.666666666666667,,0,0,1,0
181,Detva,RR5_Juraj Hvorecky,RR5,C - street +,2.1472701149425286,0.77,0.77,0.17,762719.72,29917,56554.82,25.494525520607013,0.7496219581158857,25.494525520607013,0.1101787471531239,0.1115940552794232,0.1620477290223248,9.056534643198525,1.2742563811138656,0.18,1.33333333333333,1.0,1,0,0,1
182,"Michalovce, modular",RR1_Beata Kubanova,RR1,E - poliklinika,2.376436781609195,0.85,0.87,0.71,937960.45,31731,51829.8,29.55975071696448,0.8233269110653867,29.55975071696448,0.1159621120467207,0.1111356525265509,0.2528317152103559,7.147048872464185,0.8647576092239844,1.0,1.0,1.0,1,0,1,0
183,Nitra,RR11_Andrej Kukučka,RR11,C - street +,2.5893199233716473,0.82,1.73,0.82,1299868.83,39636,67703.49,32.79515667574932,0.7348234898439714,32.79515667574932,0.1749198791090014,0.1093600906366661,-0.0329732802728823,7.245288023843592,1.4181692987796406,1.0,1.0,2.0,1,0,0,1
184,"Žilina, Mirage",RR8_Katarína Kuchtová,RR8,B - shopping,3.0529214559386975,0.86,1.46,0.82,633615.66,43576,58556.1,14.54047319625482,0.52106497809729,14.54047319625482,0.1328779498672453,0.1501604005341484,0.1191318707242274,11.407714668338528,2.1054419096160717,0.9375,1.0,1.79166666666667,0,1,0,0
192,"Nitra, BILLA",RR11_Andrej Kukučka,RR11,B - shopping,5.179358237547893,1.8,2.06,0.85,1782026.41,95542,104242.43,18.65175954030688,0.568651308596487,18.65175954030688,0.1124477830784865,0.1085161054615854,0.05470946579194,7.437315215041661,1.2067368030008845,1.0,2.25,2.66666666666667,0,1,0,0
194,"Billa, Handlová",RR10_Mário Mantuano,RR10,B - shopping,4.136733716475096,0.73,2.32,0.69,989298.84,60682,93168.65,16.303003196994165,0.5818884109881297,16.303003196994165,0.088582229714177,0.0803602877481241,0.1236811254396248,11.167653986098449,1.1652664959373806,1.0,1.0,3.0,0,1,0,0
195,"Kaufland, Poprad",RR7_Ivana Iľanovská,RR7,B - shopping,5.15493295019157,2.36,1.68,0.84,1837036.24,116425,109841.66,15.778709383723427,0.5687808260113584,15.778709383723427,0.1045399181195776,0.0845772885680522,0.1868993703744615,7.477086392233541,0.9839692626595606,1.0,2.66666666666667,2.0,0,1,0,0
196,"Bratislava, Eurovea",RR15_Miroslava Kolesárová,RR15,A - shopping premium,6.065852490421456,3.04,3.58,0.2,1633547.89,101486,123018.94,16.09628805943677,0.2589446092088552,16.09628805943677,0.2429212598170851,0.2894763173540194,0.0035053028941218,9.30378527233916,1.1457975370535152,0.720833333333333,3.53333333333333,4.355,0,1,0,0
197,"Bratislava, Central",RR15_Miroslava Kolesárová,RR15,A - shopping premium,10.236350574712644,5.74,4.5,0.77,2678649.6799999997,117390,207456.58,22.81838044126416,0.554271844909559,22.81838044126416,0.131310280344449,0.1396400493880692,-0.006265345864025,9.170469561165731,1.2236891171156796,1.0,7.41666666666667,5.25166666666667,0,1,0,0
198,"Bratislava, podchod Trnavské mýto",RR15_Miroslava Kolesárová,RR15,D - street,4.142001915708812,1.72,1.89,0.75,996686.21,65059,80227.57,15.319728400375045,0.4916013034834705,15.319728400375045,0.1050914972513989,0.1073626998684939,0.0923052053022955,9.57835236045231,1.2195921793451523,1.0,2.0,2.23,0,0,0,1
201,Turany,RR8_Katarína Kuchtová,RR8,C - street +,1.362068965517241,0.58,,0.63,551246.71,21792,37824.59,25.295829203377384,0.7894178633737334,25.295829203377384,0.130587166219527,0.1872741341993344,0.2275,8.421538302351758,1.4249810721970488,0.815,0.666666666666667,,1,0,0,1
202,"Bratislava, Eurovea II",RR15_Miroslava Kolesárová,RR15,A - shopping premium,3.9317528735632186,1.74,1.57,0.11,598023.06,48367,71276.44,12.364278537019043,0.2418171132063034,12.364278537019043,0.1341146709918529,0.2223201755488073,0.2079599916649302,13.685230076709466,1.769008409436596,0.13,2.08333333333333,1.91666666666667,0,1,0,0
203,"Bardejov, Stanica",RR2_Silvia Mastikova,RR2,C - street +,1.7555076628352493,,0.79,0.85,558203.03,35985,38015.08,15.51210309851327,0.6292843125555946,15.51210309851327,0.1143793871667092,0.0993690551256126,0.0158492822966507,9.37938472532048,1.1916742586924651,1.0,,1.0,0,0,0,1
207,Košice - Ťahanovce,RR1_Beata Kubanova,RR1,B - shopping,4.211446360153257,1.93,1.6,0.86,1311823.88,67447,75599.43,19.449699467730216,0.6592891951318953,19.449699467730216,0.1115106101679994,0.1072078175328657,0.2191549295774648,7.495684105827501,0.7798720866315811,1.0,2.33333333333333,2.0,0,1,0,0
